,"Unnamed: 0",Athlete,Athlete_URL,Games_Finish,Year,Games_Score,Games_Place,Division,Event_#,Event_ID,Event_Place,Event_Points,Event_Raw_Score,Event_Score
199,23,"James Newbury",http://games.crossfit.com/athlete/16080,"24 (503)",2016,503,24,1,7,2016_07,33,14,CAP+5,9005
200,24,"Rasmus Wisbech Andersen",http://games.crossfit.com/athlete/8896,"25 (497)",2016,497,25,1,7,2016_07,3,88,00:11:46.900,706.86
201,25,"Albert-Dominic Larouche",http://games.crossfit.com/athlete/49510,"26 (489)",2016,489,26,1,7,2016_07,25,30,00:14:08.100,848.1
202,26,"Gary Helmick",http://games.crossfit.com/athlete/44402,"27 (479)",2016,479,27,1,7,2016_07,32,16,CAP+2,9002
203,27,"Ben Stoneberg",http://games.crossfit.com/athlete/30740,"28 (473)",2016,473,28,1,7,2016_07,38,4,CAP+42,90042
204,28,"Jacob Anderson",http://games.crossfit.com/athlete/155824,"29 (441)",2016,441,29,1,7,2016_07,20,40,00:13:54.600,834.62
205,29,"Sean Sweeney",http://games.crossfit.com/athlete/134617,"30 (420)",2016,420,30,1,7,2016_07,29,22,00:14:37.200,877.22
206,30,"Logan Collins",http://games.crossfit.com/athlete/123764,"31 (420)",2016,420,31,1,7,2016_07,36,8,CAP+26,90026
207,31,"Sam Dancer",http://games.crossfit.com/athlete/621610,"32 (418)",2016,418,32,1,7,2016_07,27,26,00:14:33,873.03
208,32,"Spencer Hendel",http://games.crossfit.com/athlete/50866,"33 (390)",2016,390,33,1,7,2016_07,16,48,00:13:30.100,810.1
209,33,"Adrian Mundwiler",http://games.crossfit.com/athlete/698182,"34 (381)",2016,381,34,1,7,2016_07,35,10,CAP+15,90015
210,34,"Roy Gamboa",http://games.crossfit.com/athlete/95022,"35 (378)",2016,378,35,1,7,2016_07,22,36,00:13:59,838.96
211,35,"Joseph Guesnier",http://games.crossfit.com/athlete/95767,"36 (356)",2016,356,36,1,7,2016_07,13,54,00:13:17.400,797.4
212,36,"Mitchell Sinnamon",http://games.crossfit.com/athlete/284801,"37 (337)",2016,337,37,1,7,2016_07,37,6,CAP+36,90036
213,37,"Khan Porter",http://games.crossfit.com/athlete/105874,"38 (328)",2016,328,38,1,7,2016_07,34,12,CAP+13,90013
214,38,"Zeke Grove",http://games.crossfit.com/athlete/180106,"39 (219)",2016,219,39,1,7,2016_07,39,2,CAP+79,90079
215,39,"Jonne Koski",http://games.crossfit.com/athlete/173837,"40 (142)",2016,142,40,1,7,2016_07,WD,,,
176,0,"Mathew Fraser",http://games.crossfit.com/athlete/153604,"1 (1096)",2016,1096,1,1,8,2016_08,5,80,00:11:29.100,689.05
177,1,"Ben Smith",http://games.crossfit.com/athlete/43761,"2 (899)",2016,899,2,1,8,2016_08,4,84,00:11:19.200,679.18
178,2,"Patrick Vellner",http://games.crossfit.com/athlete/158264,"3 (863)",2016,863,3,1,8,2016_08,2,94,00:11:10,669.97
179,3,"Brent Fikowski",http://games.crossfit.com/athlete/107101,"4 (861)",2016,861,4,1,8,2016_08,1,100,00:10:53.200,653.17
180,4,"Cole Sager",http://games.crossfit.com/athlete/153625,"5 (803)",2016,803,5,1,8,2016_08,3,88,00:11:16.100,676.06
181,5,"Scott Panchik",http://games.crossfit.com/athlete/34796,"6 (800)",2016,800,6,1,8,2016_08,13,54,00:12:17,736.96
182,6,"Jacob Heppner",http://games.crossfit.com/athlete/199938,"7 (797)",2016,797,7,1,8,2016_08,19,42,00:12:45.200,765.16
183,7,"Björgvin Karl Guðmundsson",http://games.crossfit.com/athlete/81616,"8 (735)",2016,735,8,1,8,2016_08,8,68,00:11:43.800,703.8
184,8,"Alex Vigneault",http://games.crossfit.com/athlete/180541,"9 (707)",2016,707,9,1,8,2016_08,17,46,00:12:29.700,749.71
185,9,"Travis Mayer",http://games.crossfit.com/athlete/1690,"10 (702)",2016,702,10,1,8,2016_08,7,72,00:11:38.600,698.57
186,10,"Alex Anderson",http://games.crossfit.com/athlete/5013,"11 (696)",2016,696,11,1,8,2016_08,15,50,00:12:23.300,743.26
187,11,"Marcus Filly",http://games.crossfit.com/athlete/13913,"12 (683)",2016,683,12,1,8,2016_08,6,76,00:11:37.500,697.54
188,12,"Josh Bridges",http://games.crossfit.com/athlete/124483,"13 (678)",2016,678,13,1,8,2016_08,9,64,00:11:54.300,714.29
189,13,"Lukas Högberg",http://games.crossfit.com/athlete/24309,"14 (640)",2016,640,14,1,8,2016_08,16,48,00:12:29.700,749.7
190,14,"Noah Ohlsen",http://games.crossfit.com/athlete/2725,"15 (608)",2016,608,15,1,8,2016_08,22,36,00:12:49.900,769.89
191,15,"Samuel Kwant",http://games.crossfit.com/athlete/74320,"16 (588)",2016,588,16,1,8,2016_08,23,34,00:12:58,778.01
192,16,"Rob Forte",http://games.crossfit.com/athlete/7285,"17 (573)",2016,573,17,1,8,2016_08,24,32,00:13:07.700,787.74
193,17,"Christian Lucero",http://games.crossfit.com/athlete/6122,"18 (569)",2016,569,18,1,8,2016_08,25,30,00:13:09,788.97
194,18,"Travis  Williams",http://games.crossfit.com/athlete/14960,"19 (535)",2016,535,19,1,8,2016_08,35,10,00:15:18.400,918.38
195,19,"Garret Fisher",http://games.crossfit.com/athlete/21292,"20 (530)",2016,530,20,1,8,2016_08,14,52,00:12:19.900,739.88
196,20,"Lukas Esslinger",http://games.crossfit.com/athlete/2766,"21 (511)",2016,511,21,1,8,2016_08,26,28,00:13:11.300,791.27
197,21,"Lucas Parker",http://games.crossfit.com/athlete/38209,"22 (507)",2016,507,22,1,8,2016_08,30,20,00:13:54,834.01
198,22,"Zak Carchedi",http://games.crossfit.com/athlete/96973,"23 (504)",2016,504,23,1,8,2016_08,18,44,00:12:39.200,759.18
199,23,"James Newbury",http://games.crossfit.com/athlete/16080,"24 (503)",2016,503,24,1,8,2016_08,10,60,00:11:54.500,714.49
200,24,"Rasmus Wisbech Andersen",http://games.crossfit.com/athlete/8896,"25 (497)",2016,497,25,1,8,2016_08,28,24,00:13:25.300,805.35
201,25,"Albert-Dominic Larouche",http://games.crossfit.com/athlete/49510,"26 (489)",2016,489,26,1,8,2016_08,21,38,00:12:47.600,767.6
202,26,"Gary Helmick",http://games.crossfit.com/athlete/44402,"27 (479)",2016,479,27,1,8,2016_08,20,40,00:12:45.600,765.56
203,27,"Ben Stoneberg",http://games.crossfit.com/athlete/30740,"28 (473)",2016,473,28,1,8,2016_08,31,18,00:14:02.800,842.82
204,28,"Jacob Anderson",http://games.crossfit.com/athlete/155824,"29 (441)",2016,441,29,1,8,2016_08,38,4,00:20:13.500,1213.5
205,29,"Sean Sweeney",http://games.crossfit.com/athlete/134617,"30 (420)",2016,420,30,1,8,2016_08,11,58,00:12:03.700,723.7
206,30,"Logan Collins",http://games.crossfit.com/athlete/123764,"31 (420)",2016,420,31,1,8,2016_08,12,56,00:12:14.900,734.87
207,31,"Sam Dancer",http://games.crossfit.com/athlete/621610,"32 (418)",2016,418,32,1,8,2016_08,36,8,00:16:35.500,995.51
208,32,"Spencer Hendel",http://games.crossfit.com/athlete/50866,"33 (390)",2016,390,33,1,8,2016_08,33,14,00:14:38.600,878.55
209,33,"Adrian Mundwiler",http://games.crossfit.com/athlete/698182,"34 (381)",2016,381,34,1,8,2016_08,27,26,00:13:13.500,793.5
210,34,"Roy Gamboa",http://games.crossfit.com/athlete/95022,"35 (378)",2016,378,35,1,8,2016_08,29,22,00:13:25.700,805.75
211,35,"Joseph Guesnier",http://games.crossfit.com/athlete/95767,"36 (356)",2016,356,36,1,8,2016_08,37,6,00:16:35.600,995.58
212,36,"Mitchell Sinnamon",http://games.crossfit.com/athlete/284801,"37 (337)",2016,337,37,1,8,2016_08,32,16,00:14:13,853.02
213,37,"Khan Porter",http://games.crossfit.com/athlete/105874,"38 (328)",2016,328,38,1,8,2016_08,39,2,CAP+3,12603
214,38,"Zeke Grove",http://games.crossfit.com/athlete/180106,"39 (219)",2016,219,39,1,8,2016_08,34,12,00:15:06.300,906.3
215,39,"Jonne Koski",http://games.crossfit.com/athlete/173837,"40 (142)",2016,142,40,1,8,2016_08,WD,,,
176,0,"Mathew Fraser",http://games.crossfit.com/athlete/153604,"1 (1096)",2016,1096,1,1,9,2016_09,4,84,00:14:44.700,884.7
177,1,"Ben Smith",http://games.crossfit.com/athlete/43761,"2 (899)",2016,899,2,1,9,2016_09,19,42,CAP+45,96045
178,2,"Patrick Vellner",http://games.crossfit.com/athlete/158264,"3 (863)",2016,863,3,1,9,2016_09,10,60,CAP+18,96018
179,3,"Brent Fikowski",http://games.crossfit.com/athlete/107101,"4 (861)",2016,861,4,1,9,2016_09,30,20,CAP+90,96090
180,4,"Cole Sager",http://games.crossfit.com/athlete/153625,"5 (803)",2016,803,5,1,9,2016_09,1,100,00:12:03.100,723.14
181,5,"Scott Panchik",http://games.crossfit.com/athlete/34796,"6 (800)",2016,800,6,1,9,2016_09,10,60,CAP+18,96018
182,6,"Jacob Heppner",http://games.crossfit.com/athlete/199938,"7 (797)",2016,797,7,1,9,2016_09,6,76,00:14:52.300,892.28
183,7,"Björgvin Karl Guðmundsson",http://games.crossfit.com/athlete/81616,"8 (735)",2016,735,8,1,9,2016_09,9,64,00:15:58.900,958.93
184,8,"Alex Vigneault",http://games.crossfit.com/athlete/180541,"9 (707)",2016,707,9,1,9,2016_09,23,34,CAP+86,96086
185,9,"Travis Mayer",http://games.crossfit.com/athlete/1690,"10 (702)",2016,702,10,1,9,2016_09,13,54,CAP+35,96035
186,10,"Alex Anderson",http://games.crossfit.com/athlete/5013,"11 (696)",2016,696,11,1,9,2016_09,27,26,CAP+89,96089
187,11,"Marcus Filly",http://games.crossfit.com/athlete/13913,"12 (683)",2016,683,12,1,9,2016_09,15,50,CAP+43,96043
188,12,"Josh Bridges",http://games.crossfit.com/athlete/124483,"13 (678)",2016,678,13,1,9,2016_09,7,72,00:15:04.300,904.3
189,13,"Lukas Högberg",http://games.crossfit.com/athlete/24309,"14 (640)",2016,640,14,1,9,2016_09,21,38,CAP+72,96072
190,14,"Noah Ohlsen",http://games.crossfit.com/athlete/2725,"15 (608)",2016,608,15,1,9,2016_09,15,50,CAP+43,96043
191,15,"Samuel Kwant",http://games.crossfit.com/athlete/74320,"16 (588)",2016,588,16,1,9,2016_09,37,6,CAP+94,96094
192,16,"Rob Forte",http://games.crossfit.com/athlete/7285,"17 (573)",2016,573,17,1,9,2016_09,24,32,CAP+87,96087
193,17,"Christian Lucero",http://games.crossfit.com/athlete/6122,"18 (569)",2016,569,18,1,9,2016_09,2,94,00:12:05.200,725.21
194,18,"Travis  Williams",http://games.crossfit.com/athlete/14960,"19 (535)",2016,535,19,1,9,2016_09,12,56,CAP+20,96020
195,19,"Garret Fisher",http://games.crossfit.com/athlete/21292,"20 (530)",2016,530,20,1,9,2016_09,33,14,CAP+91,96091
196,20,"Lukas Esslinger",http://games.crossfit.com/athlete/2766,"21 (511)",2016,511,21,1,9,2016_09,26,28,CAP+88,96088
197,21,"Lucas Parker",http://games.crossfit.com/athlete/38209,"22 (507)",2016,507,22,1,9,2016_09,27,26,CAP+89,96089
198,22,"Zak Carchedi",http://games.crossfit.com/athlete/96973,"23 (504)",2016,504,23,1,9,2016_09,14,52,CAP+41,96041
199,23,"James Newbury",http://games.crossfit.com/athlete/16080,"24 (503)",2016,503,24,1,9,2016_09,8,68,00:15:51.900,951.94
200,24,"Rasmus Wisbech Andersen",http://games.crossfit.com/athlete/8896,"25 (497)",2016,497,25,1,9,2016_09,22,36,CAP+78,96078
201,25,"Albert-Dominic Larouche",http://games.crossfit.com/athlete/49510,"26 (489)",2016,489,26,1,9,2016_09,17,46,CAP+44,96044
202,26,"Gary Helmick",http://games.crossfit.com/athlete/44402,"27 (479)",2016,479,27,1,9,2016_09,30,20,CAP+90,96090
203,27,"Ben Stoneberg",http://games.crossfit.com/athlete/30740,"28 (473)",2016,473,28,1,9,2016_09,3,88,00:12:59.500,779.54
204,28,"Jacob Anderson",http://games.crossfit.com/athlete/155824,"29 (441)",2016,441,29,1,9,2016_09,5,80,00:14:45.100,885.14
205,29,"Sean Sweeney",http://games.crossfit.com/athlete/134617,"30 (420)",2016,420,30,1,9,2016_09,35,10,CAP+92,96092
206,30,"Logan Collins",http://games.crossfit.com/athlete/123764,"31 (420)",2016,420,31,1,9,2016_09,20,40,CAP+47,96047
207,31,"Sam Dancer",http://games.crossfit.com/athlete/621610,"32 (418)",2016,418,32,1,9,2016_09,24,32,CAP+87,96087
208,32,"Spencer Hendel",http://games.crossfit.com/athlete/50866,"33 (390)",2016,390,33,1,9,2016_09,39,1,CAP+136,960136
209,33,"Adrian Mundwiler",http://games.crossfit.com/athlete/698182,"34 (381)",2016,381,34,1,9,2016_09,17,46,CAP+44,96044
210,34,"Roy Gamboa",http://games.crossfit.com/athlete/95022,"35 (378)",2016,378,35,1,9,2016_09,30,20,CAP+90,96090
211,35,"Joseph Guesnier",http://games.crossfit.com/athlete/95767,"36 (356)",2016,356,36,1,9,2016_09,38,4,CAP+135,960135
212,36,"Mitchell Sinnamon",http://games.crossfit.com/athlete/284801,"37 (337)",2016,337,37,1,9,2016_09,27,26,CAP+89,96089
213,37,"Khan Porter",http://games.crossfit.com/athlete/105874,"38 (328)",2016,328,38,1,9,2016_09,36,8,CAP+93,96093
214,38,"Zeke Grove",http://games.crossfit.com/athlete/180106,"39 (219)",2016,219,39,1,9,2016_09,33,14,CAP+91,96091
215,39,"Jonne Koski",http://games.crossfit.com/athlete/173837,"40 (142)",2016,142,40,1,9,2016_09,WD,,,
176,0,"Mathew Fraser",http://games.crossfit.com/athlete/153604,"1 (1096)",2016,1096,1,1,10,2016_10,10,60,00:03:09,188.97
177,1,"Ben Smith",http://games.crossfit.com/athlete/43761,"2 (899)",2016,899,2,1,10,2016_10,5,80,00:03:00.200,180.23
178,2,"Patrick Vellner",http://games.crossfit.com/athlete/158264,"3 (863)",2016,863,3,1,10,2016_10,9,64,00:03:08.900,188.89
179,3,"Brent Fikowski",http://games.crossfit.com/athlete/107101,"4 (861)",2016,861,4,1,10,2016_10,1,100,00:02:46,166.01
180,4,"Cole Sager",http://games.crossfit.com/athlete/153625,"5 (803)",2016,803,5,1,10,2016_10,3,88,00:02:51.800,171.8
181,5,"Scott Panchik",http://games.crossfit.com/athlete/34796,"6 (800)",2016,800,6,1,10,2016_10,13,54,00:03:14.500,194.48
182,6,"Jacob Heppner",http://games.crossfit.com/athlete/199938,"7 (797)",2016,797,7,1,10,2016_10,8,68,00:03:07.900,187.85
183,7,"Björgvin Karl Guðmundsson",http://games.crossfit.com/athlete/81616,"8 (735)",2016,735,8,1,10,2016_10,6,76,00:03:01,181.04
184,8,"Alex Vigneault",http://games.crossfit.com/athlete/180541,"9 (707)",2016,707,9,1,10,2016_10,24,32,00:03:41.300,221.34
185,9,"Travis Mayer",http://games.crossfit.com/athlete/1690,"10 (702)",2016,702,10,1,10,2016_10,7,72,00:03:02,181.95
186,10,"Alex Anderson",http://games.crossfit.com/athlete/5013,"11 (696)",2016,696,11,1,10,2016_10,15,50,00:03:19.100,199.11
187,11,"Marcus Filly",http://games.crossfit.com/athlete/13913,"12 (683)",2016,683,12,1,10,2016_10,4,84,00:03:00.100,180.11
188,12,"Josh Bridges",http://games.crossfit.com/athlete/124483,"13 (678)",2016,678,13,1,10,2016_10,28,24,00:03:46.700,226.66
189,13,"Lukas Högberg",http://games.crossfit.com/athlete/24309,"14 (640)",2016,640,14,1,10,2016_10,11,58,00:03:10,189.99
190,14,"Noah Ohlsen",http://games.crossfit.com/athlete/2725,"15 (608)",2016,608,15,1,10,2016_10,17,46,00:03:24.200,204.16
191,15,"Samuel Kwant",http://games.crossfit.com/athlete/74320,"16 (588)",2016,588,16,1,10,2016_10,27,26,00:03:45.300,225.35
192,16,"Rob Forte",http://games.crossfit.com/athlete/7285,"17 (573)",2016,573,17,1,10,2016_10,18,44,00:03:26.500,206.53
193,17,"Christian Lucero",http://games.crossfit.com/athlete/6122,"18 (569)",2016,569,18,1,10,2016_10,12,56,00:03:10.300,190.31
194,18,"Travis  Williams",http://games.crossfit.com/athlete/14960,"19 (535)",2016,535,19,1,10,2016_10,34,12,00:04:15.300,255.29
195,19,"Garret Fisher",http://games.crossfit.com/athlete/21292,"20 (530)",2016,530,20,1,10,2016_10,30,20,00:03:59.300,239.33
196,20,"Lukas Esslinger",http://games.crossfit.com/athlete/2766,"21 (511)",2016,511,21,1,10,2016_10,19,42,00:03:28.300,208.3
197,21,"Lucas Parker",http://games.crossfit.com/athlete/38209,"22 (507)",2016,507,22,1,10,2016_10,14,52,00:03:16,196.03
198,22,"Zak Carchedi",http://games.crossfit.com/athlete/96973,"23 (504)",2016,504,23,1,10,2016_10,22,36,00:03:38.100,218.05
199,23,"James Newbury",http://games.crossfit.com/athlete/16080,"24 (503)",2016,503,24,1,10,2016_10,20,40,00:03:33.100,213.14
200,24,"Rasmus Wisbech Andersen",http://games.crossfit.com/athlete/8896,"25 (497)",2016,497,25,1,10,2016_10,23,34,00:03:39,219
201,25,"Albert-Dominic Larouche",http://games.crossfit.com/athlete/49510,"26 (489)",2016,489,26,1,10,2016_10,21,38,00:03:36.600,216.64
202,26,"Gary Helmick",http://games.crossfit.com/athlete/44402,"27 (479)",2016,479,27,1,10,2016_10,2,94,00:02:50.200,170.21
203,27,"Ben Stoneberg",http://games.crossfit.com/athlete/30740,"28 (473)",2016,473,28,1,10,2016_10,38,4,CAP+5,3005
204,28,"Jacob Anderson",http://games.crossfit.com/athlete/155824,"29 (441)",2016,441,29,1,10,2016_10,26,28,00:03:44.900,224.93
205,29,"Sean Sweeney",http://games.crossfit.com/athlete/134617,"30 (420)",2016,420,30,1,10,2016_10,35,10,00:04:21,261
206,30,"Logan Collins",http://games.crossfit.com/athlete/123764,"31 (420)",2016,420,31,1,10,2016_10,29,22,00:03:53.800,233.85
207,31,"Sam Dancer",http://games.crossfit.com/athlete/621610,"32 (418)",2016,418,32,1,10,2016_10,33,14,00:04:11,251.02
208,32,"Spencer Hendel",http://games.crossfit.com/athlete/50866,"33 (390)",2016,390,33,1,10,2016_10,37,6,00:04:50.100,290.12
209,33,"Adrian Mundwiler",http://games.crossfit.com/athlete/698182,"34 (381)",2016,381,34,1,10,2016_10,38,4,CAP+5,3005
210,34,"Roy Gamboa",http://games.crossfit.com/athlete/95022,"35 (378)",2016,378,35,1,10,2016_10,25,30,00:03:43.300,223.33
211,35,"Joseph Guesnier",http://games.crossfit.com/athlete/95767,"36 (356)",2016,356,36,1,10,2016_10,16,48,00:03:21.200,201.2
212,36,"Mitchell Sinnamon",http://games.crossfit.com/athlete/284801,"37 (337)",2016,337,37,1,10,2016_10,32,16,00:04:05.800,245.8
213,37,"Khan Porter",http://games.crossfit.com/athlete/105874,"38 (328)",2016,328,38,1,10,2016_10,31,18,00:03:59.500,239.55
214,38,"Zeke Grove",http://games.crossfit.com/athlete/180106,"39 (219)",2016,219,39,1,10,2016_10,36,8,00:04:27.500,267.55
215,39,"Jonne Koski",http://games.crossfit.com/athlete/173837,"40 (142)",2016,142,40,1,10,2016_10,WD,,,
176,0,"Mathew Fraser",http://games.crossfit.com/athlete/153604,"1 (1096)",2016,1096,1,1,11,2016_11,2,47,00:01:42.100,102.12
177,1,"Ben Smith",http://games.crossfit.com/athlete/43761,"2 (899)",2016,899,2,1,11,2016_11,7,36,00:02:05.500,125.49
178,2,"Patrick Vellner",http://games.crossfit.com/athlete/158264,"3 (863)",2016,863,3,1,11,2016_11,8,34,00:02:08.300,128.28
179,3,"Brent Fikowski",http://games.crossfit.com/athlete/107101,"4 (861)",2016,861,4,1,11,2016_11,18,22,00:02:30.800,150.79
180,4,"Cole Sager",http://games.crossfit.com/athlete/153625,"5 (803)",2016,803,5,1,11,2016_11,9,32,00:02:08.800,128.82
181,5,"Scott Panchik",http://games.crossfit.com/athlete/34796,"6 (800)",2016,800,6,1,11,2016_11,3,44,00:01:42.700,102.66
182,6,"Jacob Heppner",http://games.crossfit.com/athlete/199938,"7 (797)",2016,797,7,1,11,2016_11,1,50,00:01:36.600,96.55
183,7,"Björgvin Karl Guðmundsson",http://games.crossfit.com/athlete/81616,"8 (735)",2016,735,8,1,11,2016_11,13,27,00:02:20.800,140.82
184,8,"Alex Vigneault",http://games.crossfit.com/athlete/180541,"9 (707)",2016,707,9,1,11,2016_11,27,13,00:02:44.100,164.14
185,9,"Travis Mayer",http://games.crossfit.com/athlete/1690,"10 (702)",2016,702,10,1,11,2016_11,30,10,CAP+1,1801
186,10,"Alex Anderson",http://games.crossfit.com/athlete/5013,"11 (696)",2016,696,11,1,11,2016_11,33,7,CAP+2,1802
187,11,"Marcus Filly",http://games.crossfit.com/athlete/13913,"12 (683)",2016,683,12,1,11,2016_11,6,38,00:02:01.200,121.19
188,12,"Josh Bridges",http://games.crossfit.com/athlete/124483,"13 (678)",2016,678,13,1,11,2016_11,16,24,00:02:29,149.04
189,13,"Lukas Högberg",http://games.crossfit.com/athlete/24309,"14 (640)",2016,640,14,1,11,2016_11,21,19,00:02:35.300,155.26
190,14,"Noah Ohlsen",http://games.crossfit.com/athlete/2725,"15 (608)",2016,608,15,1,11,2016_11,4,42,00:01:44.700,104.67
191,15,"Samuel Kwant",http://games.crossfit.com/athlete/74320,"16 (588)",2016,588,16,1,11,2016_11,10,30,00:02:11.800,131.83
192,16,"Rob Forte",http://games.crossfit.com/athlete/7285,"17 (573)",2016,573,17,1,11,2016_11,23,17,00:02:38.300,158.29
193,17,"Christian Lucero",http://games.crossfit.com/athlete/6122,"18 (569)",2016,569,18,1,11,2016_11,14,26,00:02:24.200,144.22
194,18,"Travis  Williams",http://games.crossfit.com/athlete/14960,"19 (535)",2016,535,19,1,11,2016_11,5,40,00:02:00.400,120.42
195,19,"Garret Fisher",http://games.crossfit.com/athlete/21292,"20 (530)",2016,530,20,1,11,2016_11,33,7,CAP+2,1802
196,20,"Lukas Esslinger",http://games.crossfit.com/athlete/2766,"21 (511)",2016,511,21,1,11,2016_11,15,25,00:02:28.600,148.63
197,21,"Lucas Parker",http://games.crossfit.com/athlete/38209,"22 (507)",2016,507,22,1,11,2016_11,30,10,CAP+1,1801
198,22,"Zak Carchedi",http://games.crossfit.com/athlete/96973,"23 (504)",2016,504,23,1,11,2016_11,20,20,00:02:32.500,152.51
199,23,"James Newbury",http://games.crossfit.com/athlete/16080,"24 (503)",2016,503,24,1,11,2016_11,19,21,00:02:31.400,151.44
200,24,"Rasmus Wisbech Andersen",http://games.crossfit.com/athlete/8896,"25 (497)",2016,497,25,1,11,2016_11,29,11,00:02:52.400,172.37
201,25,"Albert-Dominic Larouche",http://games.crossfit.com/athlete/49510,"26 (489)",2016,489,26,1,11,2016_11,28,12,00:02:47.700,167.75
202,26,"Gary Helmick",http://games.crossfit.com/athlete/44402,"27 (479)",2016,479,27,1,11,2016_11,37,3,CAP+3,1803
203,27,"Ben Stoneberg",http://games.crossfit.com/athlete/30740,"28 (473)",2016,473,28,1,11,2016_11,12,28,00:02:18.900,138.88
204,28,"Jacob Anderson",http://games.crossfit.com/athlete/155824,"29 (441)",2016,441,29,1,11,2016_11,17,23,00:02:29.900,149.88
205,29,"Sean Sweeney",http://games.crossfit.com/athlete/134617,"30 (420)",2016,420,30,1,11,2016_11,22,18,00:02:38.200,158.24
206,30,"Logan Collins",http://games.crossfit.com/athlete/123764,"31 (420)",2016,420,31,1,11,2016_11,11,29,00:02:12.700,132.65
207,31,"Sam Dancer",http://games.crossfit.com/athlete/621610,"32 (418)",2016,418,32,1,11,2016_11,33,7,CAP+2,1802
208,32,"Spencer Hendel",http://games.crossfit.com/athlete/50866,"33 (390)",2016,390,33,1,11,2016_11,38,2,CAP+5,1805
209,33,"Adrian Mundwiler",http://games.crossfit.com/athlete/698182,"34 (381)",2016,381,34,1,11,2016_11,24,16,00:02:39.900,159.94
210,34,"Roy Gamboa",http://games.crossfit.com/athlete/95022,"35 (378)",2016,378,35,1,11,2016_11,25,15,00:02:40,159.97
211,35,"Joseph Guesnier",http://games.crossfit.com/athlete/95767,"36 (356)",2016,356,36,1,11,2016_11,26,14,00:02:42.400,162.43
