,Unnamed: 0,Unnamed: 0.1,Athlete,Athlete_URL,Games_Finish,Year,Games_Score,Games_Place,Division,Event_#,Event_ID,Event_Place,Event_Points,Event_Raw_Score,Event_Score
3279,247,31,Alicia Gomes,http://games.crossfit.com/athlete/40822,32 (369),2012,369.0,32,2,8,2012_08,41,6.0,00:00:56.200,56.2
3280,248,32,Kelley Hennigan,http://games.crossfit.com/athlete/9258,33 (352),2012,352.0,33,2,8,2012_08,35,12.0,00:00:54.400,54.4
3281,249,33,Heather Gillespie,http://games.crossfit.com/athlete/54687,34 (343),2012,343.0,34,2,8,2012_08,39,8.0,00:00:55.400,55.4
3282,250,34,Thuridur Erla Helgadottir,http://games.crossfit.com/athlete/19501,35 (319),2012,319.0,35,2,8,2012_08,6,41.0,00:00:48.900,48.9
3283,251,35,Samantha Petersen,http://games.crossfit.com/athlete/6139,36 (317),2012,317.0,36,2,8,2012_08,28,19.0,00:00:52.300,52.3
3284,252,36,Jenny LaBaw,http://games.crossfit.com/athlete/14149,37 (382),2012,382.0,37,2,8,2012_08,9,38.0,00:00:49.500,49.5
3285,253,37,Shana Alverson,http://games.crossfit.com/athlete/23820,38 (265),2012,265.0,38,2,8,2012_08,30,17.0,00:00:52.800,52.8
3286,254,38,Jasmine Dever,http://games.crossfit.com/athlete/52053,39 (257),2012,257.0,39,2,8,2012_08,26,21.0,00:00:52.200,52.2
3287,255,39,Colleen Maher,http://games.crossfit.com/athlete/36776,40 (254),2012,254.0,40,2,8,2012_08,43,4.0,00:00:59.300,59.3
3288,256,40,Christen Wagner,http://games.crossfit.com/athlete/50900,41 (230),2012,230.0,41,2,8,2012_08,33,14.0,00:00:53.300,53.3
3289,257,41,Tarasa Barnett,http://games.crossfit.com/athlete/9624,42 (192),2012,192.0,42,2,8,2012_08,40,7.0,00:00:55.600,55.6
3290,258,42,Rika Diedericks,http://games.crossfit.com/athlete/11068,43 (178),2012,178.0,43,2,8,2012_08,36,11.0,00:00:54.600,54.6
3291,259,43,Denae Brown,http://games.crossfit.com/athlete/16581,44T (),2012,,44T,2,8,2012_08,WD,,nan,
3292,260,44,Allison King,http://games.crossfit.com/athlete/15996,44T (),2012,,44T,2,8,2012_08,WD,,nan,
3293,216,0,Annie Thorisdottir,http://games.crossfit.com/athlete/18588,1 (1062),2012,1062.0,1,2,9,2012_09,2,95.0,00:09:11.300,551.3
3294,217,1,Julie Foucher,http://games.crossfit.com/athlete/46243,2 (977),2012,977.0,2,2,9,2012_09,9,69.0,00:10:25.500,625.5
3295,218,2,Talayna Fortunato,http://games.crossfit.com/athlete/11279,3 (973),2012,973.0,3,2,9,2012_09,11,65.0,00:10:50.500,650.5
3296,219,3,Kristan Clever,http://games.crossfit.com/athlete/36734,4 (964),2012,964.0,4,2,9,2012_09,4,85.0,00:10:03.400,603.4
3297,220,4,Valerie Voboril,http://games.crossfit.com/athlete/50601,5 (887),2012,887.0,5,2,9,2012_09,7,73.0,00:10:17,617.0
3298,221,5,Camille Leblanc-Bazinet,http://games.crossfit.com/athlete/8404,6 (866),2012,866.0,6,2,9,2012_09,6,75.0,00:10:15.300,615.3
3299,222,6,Elisabeth Akinwale,http://games.crossfit.com/athlete/7965,7 (859),2012,859.0,7,2,9,2012_09,13,61.0,00:10:59.200,659.2
3300,223,7,Jenny Davis,http://games.crossfit.com/athlete/28918,8 (856),2012,856.0,8,2,9,2012_09,5,80.0,00:10:11,611.0
3301,224,8,Lindsey Valenzuela,http://games.crossfit.com/athlete/30192,9 (845),2012,845.0,9,2,9,2012_09,25,37.0,00:12:26,746.0
3302,225,9,Rebecca Voigt,http://games.crossfit.com/athlete/8015,10 (836),2012,836.0,10,2,9,2012_09,1,100.0,00:08:49.400,529.4
3303,226,10,Christy Phillips,http://games.crossfit.com/athlete/9121,11 (827),2012,827.0,11,2,9,2012_09,18,51.0,00:11:35.300,695.3
3304,227,11,Stacie Tovar,http://games.crossfit.com/athlete/5512,12 (805),2012,805.0,12,2,9,2012_09,42,15.0,00:13:11,791.0
3305,228,12,Deborah Cordner Carson,http://games.crossfit.com/athlete/14093,13 (718),2012,718.0,13,2,9,2012_09,19,49.0,00:11:45,705.0
3306,229,13,Becky Conzelman,http://games.crossfit.com/athlete/36699,14 (709),2012,709.0,14,2,9,2012_09,15,57.0,00:11:07.300,667.3
3307,230,14,Cheryl Brost,http://games.crossfit.com/athlete/8770,15 (706),2012,706.0,15,2,9,2012_09,16,55.0,00:11:10.500,670.5
3308,231,15,Angie Pye,http://games.crossfit.com/athlete/8741,16 (631),2012,631.0,16,2,9,2012_09,12,63.0,00:10:55.400,655.4
3309,232,16,Ruth Anderson Horrell,http://games.crossfit.com/athlete/25528,17 (622),2012,622.0,17,2,9,2012_09,14,59.0,00:11:06.200,666.2
3310,233,17,Azadeh Boroumand,http://games.crossfit.com/athlete/7747,18 (605),2012,605.0,18,2,9,2012_09,3,90.0,00:09:58.300,598.3
3311,234,18,Kara Gordon,http://games.crossfit.com/athlete/2942,19 (527),2012,527.0,19,2,9,2012_09,40,17.0,00:13:08,788.0
3312,235,19,Jessa Lemoine,http://games.crossfit.com/athlete/11321,20 (523),2012,523.0,20,2,9,2012_09,28,31.0,00:12:54.800,774.8
3313,236,20,Lindsey Smith,http://games.crossfit.com/athlete/52940,21 (522),2012,522.0,21,2,9,2012_09,7,73.0,00:10:17,617.0
3314,237,21,Heather Welsh,http://games.crossfit.com/athlete/11626,22 (506),2012,506.0,22,2,9,2012_09,27,33.0,00:12:42,762.0
3315,238,22,Annie Sakamoto,http://games.crossfit.com/athlete/25678,23 (496),2012,496.0,23,2,9,2012_09,26,35.0,00:12:38.700,758.7
3316,239,23,Michele Letendre,http://games.crossfit.com/athlete/3407,24 (483),2012,483.0,24,2,9,2012_09,29,29.0,00:13:01,781.0
3317,240,24,Caroline Fryklund,http://games.crossfit.com/athlete/26295,25 (426),2012,426.0,25,2,9,2012_09,17,53.0,00:11:13.600,673.6
3318,241,25,Gretchen Kittelberger,http://games.crossfit.com/athlete/13383,26 (391),2012,391.0,26,2,9,2012_09,20,47.0,00:11:59.100,719.1
3319,242,26,Candace Hester,http://games.crossfit.com/athlete/17339,27 (380),2012,380.0,27,2,9,2012_09,37,20.0,00:13:05,785.0
3320,243,27,Jenn Jones,http://games.crossfit.com/athlete/3217,28 (378),2012,378.0,28,2,9,2012_09,40,17.0,00:13:08,788.0
3321,244,28,Candice Ruiz,http://games.crossfit.com/athlete/11460,29 (377),2012,377.0,29,2,9,2012_09,29,29.0,00:13:01,781.0
3322,245,29,Katrin Tanja Davidsdottir,http://games.crossfit.com/athlete/55121,30 (377),2012,377.0,30,2,9,2012_09,21,45.0,00:11:59.500,719.5
3323,246,30,Jaime Gold,http://games.crossfit.com/athlete/11218,31 (374),2012,374.0,31,2,9,2012_09,29,29.0,00:13:01,781.0
3324,247,31,Alicia Gomes,http://games.crossfit.com/athlete/40822,32 (369),2012,369.0,32,2,9,2012_09,22,43.0,00:12:05,725.0
3325,248,32,Kelley Hennigan,http://games.crossfit.com/athlete/9258,33 (352),2012,352.0,33,2,9,2012_09,29,29.0,00:13:01,781.0
3326,249,33,Heather Gillespie,http://games.crossfit.com/athlete/54687,34 (343),2012,343.0,34,2,9,2012_09,10,67.0,00:10:33,633.0
3327,250,34,Thuridur Erla Helgadottir,http://games.crossfit.com/athlete/19501,35 (319),2012,319.0,35,2,9,2012_09,29,29.0,00:13:01,781.0
3328,251,35,Samantha Petersen,http://games.crossfit.com/athlete/6139,36 (317),2012,317.0,36,2,9,2012_09,34,23.0,00:13:02,782.0
3329,252,36,Jenny LaBaw,http://games.crossfit.com/athlete/14149,37 (382),2012,382.0,37,2,9,2012_09,23,41.0,00:12:10.300,730.3
3330,253,37,Shana Alverson,http://games.crossfit.com/athlete/23820,38 (265),2012,265.0,38,2,9,2012_09,24,39.0,00:12:18,738.0
3331,254,38,Jasmine Dever,http://games.crossfit.com/athlete/52053,39 (257),2012,257.0,39,2,9,2012_09,37,20.0,00:13:05,785.0
3332,255,39,Colleen Maher,http://games.crossfit.com/athlete/36776,40 (254),2012,254.0,40,2,9,2012_09,34,23.0,00:13:02,782.0
3333,256,40,Christen Wagner,http://games.crossfit.com/athlete/50900,41 (230),2012,230.0,41,2,9,2012_09,39,18.0,00:13:07,787.0
3334,257,41,Tarasa Barnett,http://games.crossfit.com/athlete/9624,42 (192),2012,192.0,42,2,9,2012_09,34,23.0,00:13:02,782.0
3335,258,42,Rika Diedericks,http://games.crossfit.com/athlete/11068,43 (178),2012,178.0,43,2,9,2012_09,42,15.0,00:13:11,791.0
3336,259,43,Denae Brown,http://games.crossfit.com/athlete/16581,44T (),2012,,44T,2,9,2012_09,WD,,nan,
3337,260,44,Allison King,http://games.crossfit.com/athlete/15996,44T (),2012,,44T,2,9,2012_09,WD,,nan,
3338,216,0,Annie Thorisdottir,http://games.crossfit.com/athlete/18588,1 (1062),2012,1062.0,1,2,10,2012_10,3,90.0,220.09 lb,220.09
3339,217,1,Julie Foucher,http://games.crossfit.com/athlete/46243,2 (977),2012,977.0,2,2,10,2012_10,27,33.0,190.07 lb,190.07
3340,218,2,Talayna Fortunato,http://games.crossfit.com/athlete/11279,3 (973),2012,973.0,3,2,10,2012_10,23,41.0,195.03 lb,195.03
3341,219,3,Kristan Clever,http://games.crossfit.com/athlete/36734,4 (964),2012,964.0,4,2,10,2012_10,20,47.0,195.05 lb,195.05
3342,220,4,Valerie Voboril,http://games.crossfit.com/athlete/50601,5 (887),2012,887.0,5,2,10,2012_10,40,17.0,170.03 lb,170.03
3343,221,5,Camille Leblanc-Bazinet,http://games.crossfit.com/athlete/8404,6 (866),2012,866.0,6,2,10,2012_10,7,73.0,210.05 lb,210.05
3344,222,6,Elisabeth Akinwale,http://games.crossfit.com/athlete/7965,7 (859),2012,859.0,7,2,10,2012_10,1,100.0,235.05 lb,235.05
3345,223,7,Jenny Davis,http://games.crossfit.com/athlete/28918,8 (856),2012,856.0,8,2,10,2012_10,14,59.0,200.08 lb,200.08
3346,224,8,Lindsey Valenzuela,http://games.crossfit.com/athlete/30192,9 (845),2012,845.0,9,2,10,2012_10,2,95.0,235.02 lb,235.02
3347,225,9,Rebecca Voigt,http://games.crossfit.com/athlete/8015,10 (836),2012,836.0,10,2,10,2012_10,9,69.0,205.06 lb,205.06
3348,226,10,Christy Phillips,http://games.crossfit.com/athlete/9121,11 (827),2012,827.0,11,2,10,2012_10,20,47.0,195.05 lb,195.05
3349,227,11,Stacie Tovar,http://games.crossfit.com/athlete/5512,12 (805),2012,805.0,12,2,10,2012_10,18,51.0,195.09 lb,195.09
3350,228,12,Deborah Cordner Carson,http://games.crossfit.com/athlete/14093,13 (718),2012,718.0,13,2,10,2012_10,6,75.0,215.03 lb,215.03
3351,229,13,Becky Conzelman,http://games.crossfit.com/athlete/36699,14 (709),2012,709.0,14,2,10,2012_10,27,33.0,190.07 lb,190.07
3352,230,14,Cheryl Brost,http://games.crossfit.com/athlete/8770,15 (706),2012,706.0,15,2,10,2012_10,35,22.0,180.02 lb,180.02
3353,231,15,Angie Pye,http://games.crossfit.com/athlete/8741,16 (631),2012,631.0,16,2,10,2012_10,19,49.0,195.07 lb,195.07
3354,232,16,Ruth Anderson Horrell,http://games.crossfit.com/athlete/25528,17 (622),2012,622.0,17,2,10,2012_10,17,53.0,200.04 lb,200.04
3355,233,17,Azadeh Boroumand,http://games.crossfit.com/athlete/7747,18 (605),2012,605.0,18,2,10,2012_10,13,61.0,205.00 lb,205.00
3356,234,18,Kara Gordon,http://games.crossfit.com/athlete/2942,19 (527),2012,527.0,19,2,10,2012_10,10,67.0,205.05 lb,205.05
3357,235,19,Jessa Lemoine,http://games.crossfit.com/athlete/11321,20 (523),2012,523.0,20,2,10,2012_10,8,71.0,205.09 lb,205.09
3358,236,20,Lindsey Smith,http://games.crossfit.com/athlete/52940,21 (522),2012,522.0,21,2,10,2012_10,4,85.0,220.03 lb,220.03
3359,237,21,Heather Welsh,http://games.crossfit.com/athlete/11626,22 (506),2012,506.0,22,2,10,2012_10,10,67.0,205.05 lb,205.05
3360,238,22,Annie Sakamoto,http://games.crossfit.com/athlete/25678,23 (496),2012,496.0,23,2,10,2012_10,36,21.0,180.01 lb,180.01
3361,239,23,Michele Letendre,http://games.crossfit.com/athlete/3407,24 (483),2012,483.0,24,2,10,2012_10,15,57.0,200.05 lb,200.05
3362,240,24,Caroline Fryklund,http://games.crossfit.com/athlete/26295,25 (426),2012,426.0,25,2,10,2012_10,39,18.0,170.05 lb,170.05
3363,241,25,Gretchen Kittelberger,http://games.crossfit.com/athlete/13383,26 (391),2012,391.0,26,2,10,2012_10,15,57.0,200.05 lb,200.05
3364,242,26,Candace Hester,http://games.crossfit.com/athlete/17339,27 (380),2012,380.0,27,2,10,2012_10,5,80.0,215.05 lb,215.05
3365,243,27,Jenn Jones,http://games.crossfit.com/athlete/3217,28 (378),2012,378.0,28,2,10,2012_10,32,25.0,190.01 lb,190.01
3366,244,28,Candice Ruiz,http://games.crossfit.com/athlete/11460,29 (377),2012,377.0,29,2,10,2012_10,23,41.0,195.03 lb,195.03
3367,245,29,Katrin Tanja Davidsdottir,http://games.crossfit.com/athlete/55121,30 (377),2012,377.0,30,2,10,2012_10,25,37.0,195.02 lb,195.02
3368,246,30,Jaime Gold,http://games.crossfit.com/athlete/11218,31 (374),2012,374.0,31,2,10,2012_10,33,24.0,180.04 lb,180.04
3369,247,31,Alicia Gomes,http://games.crossfit.com/athlete/40822,32 (369),2012,369.0,32,2,10,2012_10,33,24.0,180.04 lb,180.04
3370,248,32,Kelley Hennigan,http://games.crossfit.com/athlete/9258,33 (352),2012,352.0,33,2,10,2012_10,22,43.0,195.04 lb,195.04
3371,249,33,Heather Gillespie,http://games.crossfit.com/athlete/54687,34 (343),2012,343.0,34,2,10,2012_10,26,35.0,190.08 lb,190.08
3372,250,34,Thuridur Erla Helgadottir,http://games.crossfit.com/athlete/19501,35 (319),2012,319.0,35,2,10,2012_10,42,15.0,160.02 lb,160.02
3373,251,35,Samantha Petersen,http://games.crossfit.com/athlete/6139,36 (317),2012,317.0,36,2,10,2012_10,29,29.0,190.04 lb,190.04
3374,252,36,Jenny LaBaw,http://games.crossfit.com/athlete/14149,37 (382),2012,382.0,37,2,10,2012_10,31,26.0,190.03 lb,190.03
3375,253,37,Shana Alverson,http://games.crossfit.com/athlete/23820,38 (265),2012,265.0,38,2,10,2012_10,29,29.0,190.04 lb,190.04
3376,254,38,Jasmine Dever,http://games.crossfit.com/athlete/52053,39 (257),2012,257.0,39,2,10,2012_10,12,63.0,205.01 lb,205.01
3377,255,39,Colleen Maher,http://games.crossfit.com/athlete/36776,40 (254),2012,254.0,40,2,10,2012_10,38,19.0,180.00 lb,180.00
3378,256,40,Christen Wagner,http://games.crossfit.com/athlete/50900,41 (230),2012,230.0,41,2,10,2012_10,41,16.0,170.00 lb,170.00
3379,257,41,Tarasa Barnett,http://games.crossfit.com/athlete/9624,42 (192),2012,192.0,42,2,10,2012_10,36,21.0,180.01 lb,180.01
3380,258,42,Rika Diedericks,http://games.crossfit.com/athlete/11068,43 (178),2012,178.0,43,2,10,2012_10,WD,,nan,
3381,259,43,Denae Brown,http://games.crossfit.com/athlete/16581,44T (),2012,,44T,2,10,2012_10,WD,,nan,
3382,260,44,Allison King,http://games.crossfit.com/athlete/15996,44T (),2012,,44T,2,10,2012_10,WD,,nan,
3383,216,0,Annie Thorisdottir,http://games.crossfit.com/athlete/18588,1 (1062),2012,1062.0,1,2,11,2012_11,3,90.0,00:08:15,495.0
3384,217,1,Julie Foucher,http://games.crossfit.com/athlete/46243,2 (977),2012,977.0,2,2,11,2012_11,1,100.0,00:07:43.500,463.5
3385,218,2,Talayna Fortunato,http://games.crossfit.com/athlete/11279,3 (973),2012,973.0,3,2,11,2012_11,9,69.0,00:09:38.400,578.4
3386,219,3,Kristan Clever,http://games.crossfit.com/athlete/36734,4 (964),2012,964.0,4,2,11,2012_11,2,95.0,00:08:10.800,490.8
3387,220,4,Valerie Voboril,http://games.crossfit.com/athlete/50601,5 (887),2012,887.0,5,2,11,2012_11,10,67.0,00:09:52.200,592.2
3388,221,5,Camille Leblanc-Bazinet,http://games.crossfit.com/athlete/8404,6 (866),2012,866.0,6,2,11,2012_11,8,71.0,00:09:10.300,550.3
3389,222,6,Elisabeth Akinwale,http://games.crossfit.com/athlete/7965,7 (859),2012,859.0,7,2,11,2012_11,11,65.0,00:10:05.300,605.3
3390,223,7,Jenny Davis,http://games.crossfit.com/athlete/28918,8 (856),2012,856.0,8,2,11,2012_11,4,85.0,00:08:52,532.0
3391,224,8,Lindsey Valenzuela,http://games.crossfit.com/athlete/30192,9 (845),2012,845.0,9,2,11,2012_11,7,73.0,00:09:04,544.0
3392,225,9,Rebecca Voigt,http://games.crossfit.com/athlete/8015,10 (836),2012,836.0,10,2,11,2012_11,12,63.0,00:10:09.400,609.4
3393,226,10,Christy Phillips,http://games.crossfit.com/athlete/9121,11 (827),2012,827.0,11,2,11,2012_11,28,31.0,00:12:08,728.0
3394,227,11,Stacie Tovar,http://games.crossfit.com/athlete/5512,12 (805),2012,805.0,12,2,11,2012_11,5,80.0,00:08:55.800,535.8
3395,228,12,Deborah Cordner Carson,http://games.crossfit.com/athlete/14093,13 (718),2012,718.0,13,2,11,2012_11,16,55.0,00:10:21.400,621.4
3396,229,13,Becky Conzelman,http://games.crossfit.com/athlete/36699,14 (709),2012,709.0,14,2,11,2012_11,15,57.0,00:10:18.900,618.9
3397,230,14,Cheryl Brost,http://games.crossfit.com/athlete/8770,15 (706),2012,706.0,15,2,11,2012_11,13,61.0,00:10:15,615.0
3398,231,15,Angie Pye,http://games.crossfit.com/athlete/8741,16 (631),2012,631.0,16,2,11,2012_11,19,49.0,00:10:36.700,636.7
3399,232,16,Ruth Anderson Horrell,http://games.crossfit.com/athlete/25528,17 (622),2012,622.0,17,2,11,2012_11,29,29.0,00:12:34,754.0
3400,233,17,Azadeh Boroumand,http://games.crossfit.com/athlete/7747,18 (605),2012,605.0,18,2,11,2012_11,17,53.0,00:10:23,623.0
3401,234,18,Kara Gordon,http://games.crossfit.com/athlete/2942,19 (527),2012,527.0,19,2,11,2012_11,14,59.0,00:10:17.700,617.7
3402,235,19,Jessa Lemoine,http://games.crossfit.com/athlete/11321,20 (523),2012,523.0,20,2,11,2012_11,23,41.0,00:11:16.800,676.8
3403,236,20,Lindsey Smith,http://games.crossfit.com/athlete/52940,21 (522),2012,522.0,21,2,11,2012_11,18,51.0,00:10:34.200,634.2
3404,237,21,Heather Welsh,http://games.crossfit.com/athlete/11626,22 (506),2012,506.0,22,2,11,2012_11,25,37.0,00:11:39.300,699.3
3405,238,22,Annie Sakamoto,http://games.crossfit.com/athlete/25678,23 (496),2012,496.0,23,2,11,2012_11,21,45.0,00:11:05,665.0
3406,239,23,Michele Letendre,http://games.crossfit.com/athlete/3407,24 (483),2012,483.0,24,2,11,2012_11,6,75.0,00:08:58.500,538.5
3407,240,24,Caroline Fryklund,http://games.crossfit.com/athlete/26295,25 (426),2012,426.0,25,2,11,2012_11,33,24.0,00:13:30.700,810.7
3408,241,25,Gretchen Kittelberger,http://games.crossfit.com/athlete/13383,26 (391),2012,391.0,26,2,11,2012_11,24,39.0,00:11:25,685.0
3409,242,26,Candace Hester,http://games.crossfit.com/athlete/17339,27 (380),2012,380.0,27,2,11,2012_11,27,33.0,00:11:55.100,715.1
3410,243,27,Jenn Jones,http://games.crossfit.com/athlete/3217,28 (378),2012,378.0,28,2,11,2012_11,20,47.0,00:10:38.600,638.6
3411,244,28,Candice Ruiz,http://games.crossfit.com/athlete/11460,29 (377),2012,377.0,29,2,11,2012_11,35,22.0,00:15:07,907.0
3412,245,29,Katrin Tanja Davidsdottir,http://games.crossfit.com/athlete/55121,30 (377),2012,377.0,30,2,11,2012_11,32,25.0,00:13:16.500,796.5
3413,246,30,Jaime Gold,http://games.crossfit.com/athlete/11218,31 (374),2012,374.0,31,2,11,2012_11,31,26.0,00:13:03.200,783.2
3414,247,31,Alicia Gomes,http://games.crossfit.com/athlete/40822,32 (369),2012,369.0,32,2,11,2012_11,26,35.0,00:11:41,701.0
3415,248,32,Kelley Hennigan,http://games.crossfit.com/athlete/9258,33 (352),2012,352.0,33,2,11,2012_11,30,27.0,00:12:59,779.0
3416,249,33,Heather Gillespie,http://games.crossfit.com/athlete/54687,34 (343),2012,343.0,34,2,11,2012_11,22,43.0,00:11:14.100,674.1
3417,250,34,Thuridur Erla Helgadottir,http://games.crossfit.com/athlete/19501,35 (319),2012,319.0,35,2,11,2012_11,34,23.0,00:15:00,900.0
3418,251,35,Samantha Petersen,http://games.crossfit.com/athlete/6139,36 (317),2012,317.0,36,2,11,2012_11,36,21.0,00:15:52,952.0
3419,252,36,Jenny LaBaw,http://games.crossfit.com/athlete/14149,37 (382),2012,382.0,37,2,11,2012_11,WD,,nan,
3420,253,37,Shana Alverson,http://games.crossfit.com/athlete/23820,38 (265),2012,265.0,38,2,11,2012_11,CUT,,nan,
3421,254,38,Jasmine Dever,http://games.crossfit.com/athlete/52053,39 (257),2012,257.0,39,2,11,2012_11,CUT,,nan,
3422,255,39,Colleen Maher,http://games.crossfit.com/athlete/36776,40 (254),2012,254.0,40,2,11,2012_11,CUT,,nan,
3423,256,40,Christen Wagner,http://games.crossfit.com/athlete/50900,41 (230),2012,230.0,41,2,11,2012_11,CUT,,nan,
3424,257,41,Tarasa Barnett,http://games.crossfit.com/athlete/9624,42 (192),2012,192.0,42,2,11,2012_11,CUT,,nan,
3425,258,42,Rika Diedericks,http://games.crossfit.com/athlete/11068,43 (178),2012,178.0,43,2,11,2012_11,WD,,nan,
3426,259,43,Denae Brown,http://games.crossfit.com/athlete/16581,44T (),2012,,44T,2,11,2012_11,WD,,nan,
3427,260,44,Allison King,http://games.crossfit.com/athlete/15996,44T (),2012,,44T,2,11,2012_11,WD,,nan,
3428,216,0,Annie Thorisdottir,http://games.crossfit.com/athlete/18588,1 (1062),2012,1062.0,1,2,12,2012_12,5,80.0,00:04:29.600,269.6
3429,217,1,Julie Foucher,http://games.crossfit.com/athlete/46243,2 (977),2012,977.0,2,2,12,2012_12,10,67.0,00:05:13,313.0
3430,218,2,Talayna Fortunato,http://games.crossfit.com/athlete/11279,3 (973),2012,973.0,3,2,12,2012_12,9,69.0,00:04:58.600,298.6
3431,219,3,Kristan Clever,http://games.crossfit.com/athlete/36734,4 (964),2012,964.0,4,2,12,2012_12,16,55.0,00:05:38.800,338.8
3432,220,4,Valerie Voboril,http://games.crossfit.com/athlete/50601,5 (887),2012,887.0,5,2,12,2012_12,11,65.0,00:05:13.400,313.4
3433,221,5,Camille Leblanc-Bazinet,http://games.crossfit.com/athlete/8404,6 (866),2012,866.0,6,2,12,2012_12,23,41.0,00:06:07.500,367.5
3434,222,6,Elisabeth Akinwale,http://games.crossfit.com/athlete/7965,7 (859),2012,859.0,7,2,12,2012_12,1,100.0,00:03:48.200,228.2
3435,223,7,Jenny Davis,http://games.crossfit.com/athlete/28918,8 (856),2012,856.0,8,2,12,2012_12,3,90.0,00:04:11.400,251.4
3436,224,8,Lindsey Valenzuela,http://games.crossfit.com/athlete/30192,9 (845),2012,845.0,9,2,12,2012_12,15,57.0,00:05:34.300,334.3
3437,225,9,Rebecca Voigt,http://games.crossfit.com/athlete/8015,10 (836),2012,836.0,10,2,12,2012_12,4,85.0,00:04:26,266.0
3438,226,10,Christy Phillips,http://games.crossfit.com/athlete/9121,11 (827),2012,827.0,11,2,12,2012_12,12,63.0,00:05:17,317.0
3439,227,11,Stacie Tovar,http://games.crossfit.com/athlete/5512,12 (805),2012,805.0,12,2,12,2012_12,6,75.0,00:04:40,280.0
3440,228,12,Deborah Cordner Carson,http://games.crossfit.com/athlete/14093,13 (718),2012,718.0,13,2,12,2012_12,14,59.0,00:05:29,329.0
3441,229,13,Becky Conzelman,http://games.crossfit.com/athlete/36699,14 (709),2012,709.0,14,2,12,2012_12,22,43.0,00:06:05.400,365.4
3442,230,14,Cheryl Brost,http://games.crossfit.com/athlete/8770,15 (706),2012,706.0,15,2,12,2012_12,8,71.0,00:04:45.400,285.4
3443,231,15,Angie Pye,http://games.crossfit.com/athlete/8741,16 (631),2012,631.0,16,2,12,2012_12,18,51.0,00:05:41.100,341.1
3444,232,16,Ruth Anderson Horrell,http://games.crossfit.com/athlete/25528,17 (622),2012,622.0,17,2,12,2012_12,2,95.0,00:04:07.800,247.8
3445,233,17,Azadeh Boroumand,http://games.crossfit.com/athlete/7747,18 (605),2012,605.0,18,2,12,2012_12,7,73.0,00:04:40.200,280.2
3446,234,18,Kara Gordon,http://games.crossfit.com/athlete/2942,19 (527),2012,527.0,19,2,12,2012_12,21,45.0,00:05:46.500,346.5
3447,235,19,Jessa Lemoine,http://games.crossfit.com/athlete/11321,20 (523),2012,523.0,20,2,12,2012_12,20,47.0,00:05:43.500,343.5
3448,236,20,Lindsey Smith,http://games.crossfit.com/athlete/52940,21 (522),2012,522.0,21,2,12,2012_12,17,53.0,00:05:39.700,339.7
3449,237,21,Heather Welsh,http://games.crossfit.com/athlete/11626,22 (506),2012,506.0,22,2,12,2012_12,13,61.0,00:05:28,328.0
